"id","name","applicability"
"account_tag_external_code_7200","7200","accounts"
"account_tag_external_code_7201","7201","accounts"
"account_tag_external_code_7202","7202","accounts"
"account_tag_external_code_7203","7203","accounts"
"account_tag_external_code_7204","7204","accounts"
"account_tag_external_code_7205","7205","accounts"
"account_tag_external_code_7206","7206","accounts"
"account_tag_external_code_7209","7209","accounts"
"account_tag_external_code_7210","7210","accounts"
"account_tag_external_code_7215","7215","accounts"
"account_tag_external_code_7216","7216","accounts"
"account_tag_external_code_7220","7220","accounts"
"account_tag_external_code_7225","7225","accounts"
"account_tag_external_code_7230","7230","accounts"
"account_tag_external_code_7235","7235","accounts"
"account_tag_external_code_7300","7300","accounts"
"account_tag_external_code_7320","7320","accounts"
"account_tag_external_code_7321","7321","accounts"
"account_tag_external_code_7322","7322","accounts"
"account_tag_external_code_7323","7323","accounts"
"account_tag_external_code_7324","7324","accounts"
"account_tag_external_code_7325","7325","accounts"
"account_tag_external_code_7326","7326","accounts"
"account_tag_external_code_7330","7330","accounts"
"account_tag_external_code_7332","7332","accounts"
"account_tag_external_code_7334","7334","accounts"
"account_tag_external_code_7335","7335","accounts"
"account_tag_external_code_7336","7336","accounts"
"account_tag_external_code_7340","7340","accounts"
"account_tag_external_code_7345","7345","accounts"
"account_tag_external_code_7350","7350","accounts"
"account_tag_external_code_7355","7355","accounts"
"account_tag_external_code_7360","7360","accounts"
"account_tag_external_code_7370","7370","accounts"
"account_tag_external_code_7380","7380","accounts"
"account_tag_external_code_7381","7381","accounts"
"account_tag_external_code_7382","7382","accounts"
"account_tag_external_code_7385","7385","accounts"
"account_tag_external_code_7390","7390","accounts"
"account_tag_external_code_7400","7400","accounts"
"account_tag_external_code_7401","7401","accounts"
"account_tag_external_code_7402","7402","accounts"
"account_tag_external_code_7410","7410","accounts"
"account_tag_external_code_7411","7411","accounts"
"account_tag_external_code_7412","7412","accounts"
"account_tag_external_code_7440","7440","accounts"
"account_tag_external_code_7480","7480","accounts"
"account_tag_external_code_7490","7490","accounts"
"account_tag_external_code_7500","7500","accounts"
"account_tag_external_code_7540","7540","accounts"
"account_tag_external_code_7580","7580","accounts"
"account_tag_external_code_7585","7585","accounts"
"account_tag_external_code_7600","7600","accounts"
"account_tag_external_code_7601","7601","accounts"
"account_tag_external_code_7610","7610","accounts"
"account_tag_external_code_7611","7611","accounts"
"account_tag_external_code_7630","7630","accounts"
"account_tag_external_code_7631","7631","accounts"
"account_tag_external_code_7650","7650","accounts"
"account_tag_external_code_7651","7651","accounts"
"account_tag_external_code_7652","7652","accounts"
"account_tag_external_code_7653","7653","accounts"
"account_tag_external_code_7654","7654","accounts"
"account_tag_external_code_7660","7660","accounts"
"account_tag_external_code_7661","7661","accounts"
"account_tag_external_code_7685","7685","accounts"
"account_tag_external_code_7690","7690","accounts"
"account_tag_external_code_7695","7695","accounts"
"account_tag_external_code_7696","7696","accounts"
"account_tag_external_code_7700","7700","accounts"
"account_tag_external_code_7710","7710","accounts"
"account_tag_external_code_7720","7720","accounts"
"account_tag_external_code_7740","7740","accounts"
"account_tag_external_code_7750","7750","accounts"
"account_tag_external_code_7755","7755","accounts"
"account_tag_external_code_7758","7758","accounts"
"account_tag_external_code_7760","7760","accounts"
"account_tag_external_code_7765","7765","accounts"
"account_tag_external_code_7770","7770","accounts"
"account_tag_external_code_7775","7775","accounts"
"account_tag_external_code_7780","7780","accounts"
"account_tag_external_code_7782","7782","accounts"
"account_tag_external_code_7785","7785","accounts"
"account_tag_external_code_7790","7790","accounts"
"account_tag_external_code_7800","7800","accounts"
"account_tag_external_code_7801","7801","accounts"
"account_tag_external_code_7804","7804","accounts"
"account_tag_external_code_7805","7805","accounts"
"account_tag_external_code_7806","7806","accounts"
"account_tag_external_code_7807","7807","accounts"
"account_tag_external_code_7808","7808","accounts"
"account_tag_external_code_7809","7809","accounts"
"account_tag_external_code_7810","7810","accounts"
"account_tag_external_code_7811","7811","accounts"
"account_tag_external_code_7815","7815","accounts"
"account_tag_external_code_7816","7816","accounts"
"account_tag_external_code_7820","7820","accounts"
"account_tag_external_code_7825","7825","accounts"
"account_tag_external_code_7830","7830","accounts"
"account_tag_external_code_7840","7840","accounts"
"account_tag_external_code_7841","7841","accounts"
"account_tag_external_code_7850","7850","accounts"
"account_tag_external_code_7860","7860","accounts"
"account_tag_external_code_7870","7870","accounts"
"account_tag_external_code_7890","7890","accounts"
"account_tag_external_code_7900","7900","accounts"
"account_tag_external_code_7910","7910","accounts"
"account_tag_external_code_7960","7960","accounts"
"account_tag_external_code_7970","7970","accounts"
"account_tag_external_code_7980","7980","accounts"
"account_tag_external_code_7990","7990","accounts"
"account_tag_external_code_7999","7999","accounts"
"account_tag_external_code_8000","8000","accounts"
"account_tag_external_code_8010","8010","accounts"
"account_tag_external_code_8020","8020","accounts"
"account_tag_external_code_8030","8030","accounts"
"account_tag_external_code_8040","8040","accounts"
"account_tag_external_code_8045","8045","accounts"
"account_tag_external_code_8050","8050","accounts"
"account_tag_external_code_8052","8052","accounts"
"account_tag_external_code_8055","8055","accounts"
"account_tag_external_code_8060","8060","accounts"
"account_tag_external_code_8070","8070","accounts"
"account_tag_external_code_8080","8080","accounts"
"account_tag_external_code_8100","8100","accounts"
"account_tag_external_code_8101","8101","accounts"
"account_tag_external_code_8110","8110","accounts"
"account_tag_external_code_8120","8120","accounts"
"account_tag_external_code_8121","8121","accounts"
"account_tag_external_code_8122","8122","accounts"
"account_tag_external_code_8125","8125","accounts"
"account_tag_external_code_8140","8140","accounts"
"account_tag_external_code_8150","8150","accounts"
"account_tag_external_code_8160","8160","accounts"
"account_tag_external_code_8170","8170","accounts"
"account_tag_external_code_8171","8171","accounts"
"account_tag_external_code_8180","8180","accounts"
"account_tag_external_code_8181","8181","accounts"
"account_tag_external_code_8190","8190","accounts"
"account_tag_external_code_8191","8191","accounts"
"account_tag_external_code_8200","8200","accounts"
"account_tag_external_code_8201","8201","accounts"
"account_tag_external_code_8205","8205","accounts"
"account_tag_external_code_8206","8206","accounts"
"account_tag_external_code_8210","8210","accounts"
"account_tag_external_code_8211","8211","accounts"
"account_tag_external_code_8220","8220","accounts"
"account_tag_external_code_8230","8230","accounts"
"account_tag_external_code_8231","8231","accounts"
"account_tag_external_code_8232","8232","accounts"
"account_tag_external_code_8260","8260","accounts"
"account_tag_external_code_8261","8261","accounts"
"account_tag_external_code_8270","8270","accounts"
"account_tag_external_code_8271","8271","accounts"
"account_tag_external_code_8280","8280","accounts"
"account_tag_external_code_8281","8281","accounts"
"account_tag_external_code_8290","8290","accounts"
"account_tag_external_code_8300","8300","accounts"
"account_tag_external_code_8310","8310","accounts"
"account_tag_external_code_8320","8320","accounts"
"account_tag_external_code_8340","8340","accounts"
"account_tag_external_code_8350","8350","accounts"
"account_tag_external_code_8360","8360","accounts"
"account_tag_external_code_8400","8400","accounts"
"account_tag_external_code_8410","8410","accounts"
"account_tag_external_code_8420","8420","accounts"
"account_tag_external_code_8440","8440","accounts"
"account_tag_external_code_8445","8445","accounts"
"account_tag_external_code_8450","8450","accounts"
"account_tag_external_code_8460","8460","accounts"
"account_tag_external_code_8470","8470","accounts"
"account_tag_external_code_8480","8480","accounts"
"account_tag_external_code_8490","8490","accounts"
"account_tag_external_code_8500","8500","accounts"
"account_tag_external_code_8510","8510","accounts"
"account_tag_external_code_8520","8520","accounts"
"account_tag_external_code_8530","8530","accounts"
"account_tag_external_code_8540","8540","accounts"
"account_tag_external_code_8550","8550","accounts"
"account_tag_external_code_8560","8560","accounts"
"account_tag_external_code_8600","8600","accounts"
"account_tag_external_code_8610","8610","accounts"
"account_tag_external_code_8700","8700","accounts"
"account_tag_external_code_8710","8710","accounts"
"account_tag_external_code_8720","8720","accounts"
"account_tag_external_code_8750","8750","accounts"
"account_tag_external_code_8760","8760","accounts"
"account_tag_external_code_8770","8770","accounts"
"account_tag_external_code_8800","8800","accounts"
"account_tag_external_code_8810","8810","accounts"
"account_tag_external_code_8900","8900","accounts"
"account_tag_external_code_8910","8910","accounts"
"account_tag_external_code_8920","8920","accounts"
"account_tag_external_code_8990","8990","accounts"
"account_tag_external_code_8991","8991","accounts"
"account_tag_external_code_9000","9000","accounts"
"account_tag_external_code_9001","9001","accounts"
"account_tag_external_code_9009","9009","accounts"
"account_tag_external_code_9010","9010","accounts"
"account_tag_external_code_9011","9011","accounts"
"account_tag_external_code_9030","9030","accounts"
"account_tag_external_code_9031","9031","accounts"
"account_tag_external_code_9040","9040","accounts"
"account_tag_external_code_9050","9050","accounts"
"account_tag_external_code_9060","9060","accounts"
"account_tag_external_code_9070","9070","accounts"
"account_tag_external_code_9080","9080","accounts"
"account_tag_external_code_9090","9090","accounts"
"account_tag_external_code_9130","9130","accounts"
"account_tag_external_code_9140","9140","accounts"
"account_tag_external_code_9150","9150","accounts"
"account_tag_external_code_9160","9160","accounts"
"account_tag_external_code_9161","9161","accounts"
"account_tag_external_code_9162","9162","accounts"
"account_tag_external_code_9163","9163","accounts"
"account_tag_external_code_9190","9190","accounts"
"account_tag_external_code_9191","9191","accounts"
"account_tag_external_code_9192","9192","accounts"
"account_tag_external_code_9200","9200","accounts"
"account_tag_external_code_9210","9210","accounts"
"account_tag_external_code_9220","9220","accounts"
"account_tag_external_code_9240","9240","accounts"
"account_tag_external_code_9300","9300","accounts"
"account_tag_external_code_9310","9310","accounts"
"account_tag_external_code_9320","9320","accounts"
"account_tag_external_code_9330","9330","accounts"
"account_tag_external_code_9340","9340","accounts"
"account_tag_external_code_9345","9345","accounts"
"account_tag_external_code_9350","9350","accounts"
"account_tag_external_code_9351","9351","accounts"
"account_tag_external_code_9360","9360","accounts"
"account_tag_external_code_9361","9361","accounts"
"account_tag_external_code_9370","9370","accounts"
"account_tag_external_code_9371","9371","accounts"
"account_tag_external_code_9380","9380","accounts"
"account_tag_external_code_9381","9381","accounts"
"account_tag_external_code_9385","9385","accounts"
"account_tag_external_code_9389","9389","accounts"
"account_tag_external_code_9390","9390","accounts"
"account_tag_external_code_9392","9392","accounts"
"account_tag_external_code_9393","9393","accounts"
"account_tag_external_code_9396","9396","accounts"
"account_tag_external_code_9397","9397","accounts"
"account_tag_external_code_9400","9400","accounts"
"account_tag_external_code_9410","9410","accounts"
"account_tag_external_code_9420","9420","accounts"
"account_tag_external_code_9430","9430","accounts"
"account_tag_external_code_9450","9450","accounts"
"account_tag_external_code_9501","9501","accounts"
"account_tag_external_code_9502","9502","accounts"
"account_tag_external_code_9550","9550","accounts"
"account_tag_external_code_9570","9570","accounts"
"account_tag_external_code_9580","9580","accounts"
"account_tag_external_code_9581","9581","accounts"
"account_tag_external_code_9600","9600","accounts"
"account_tag_external_code_9601","9601","accounts"
"account_tag_external_code_9610","9610","accounts"
"account_tag_external_code_9611","9611","accounts"
"account_tag_external_code_9612","9612","accounts"
"account_tag_external_code_9613","9613","accounts"
"account_tag_external_code_9614","9614","accounts"
"account_tag_external_code_9618","9618","accounts"
"account_tag_external_code_9620","9620","accounts"
"account_tag_external_code_9630","9630","accounts"
"account_tag_external_code_9640","9640","accounts"
"account_tag_external_code_9641","9641","accounts"
"account_tag_external_code_9644","9644","accounts"
"account_tag_external_code_9700","9700","accounts"
"account_tag_external_code_9710","9710","accounts"
"account_tag_external_code_9720","9720","accounts"
"account_tag_external_code_9730","9730","accounts"
"account_tag_external_code_9800","9800","accounts"
"account_tag_external_code_9810","9810","accounts"
"account_tag_external_code_9850","9850","accounts"
"account_tag_external_code_9880","9880","accounts"
"account_tag_external_code_9881","9881","accounts"
"account_tag_external_code_9882","9882","accounts"
"account_tag_external_code_9883","9883","accounts"
"account_tag_external_code_9884","9884","accounts"
"account_tag_external_code_9890","9890","accounts"
"account_tag_external_code_9891","9891","accounts"
"account_tag_external_code_9990","9990","accounts"
"account_tag_external_code_9991","9991","accounts"
"account_tag_external_code_9992","9992","accounts"
"account_tag_external_code_9993","9993","accounts"
"account_tag_external_code_9994","9994","accounts"
